,realSum_wd,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat,realSum_we,city,distance,metro_distance,biz_type,booking_days
27508,195.92,Entire home/apt,4.0,False,10.0,92.0,2,12.48078,41.90827,,rome,2.0,0.3,multi,weekdays only
27509,126.72,Private room,2.0,False,10.0,100.0,1,12.469,41.865,126.95,rome,4.8,1.2,multi,any day
27510,179.32,Entire home/apt,4.0,True,10.0,95.0,1,12.469,41.925,179.79,rome,3.8,1.5,one,any day
27511,80.66,Private room,2.0,False,10.0,88.0,1,12.5055,41.8968,80.89,rome,0.5,0.3,biz,any day
27512,468.99,Entire home/apt,5.0,True,9.0,97.0,1,12.481,41.906000000000006,470.62,rome,1.9,0.2,one,any day
27513,80.66,Private room,2.0,False,9.0,86.0,1,12.5038,41.897290000000005,,rome,0.4,0.3,biz,weekdays only
27514,108.25,Private room,2.0,False,9.0,100.0,1,12.45973,41.87336,108.71,rome,4.7,1.9,multi,any day
27515,197.09,Entire home/apt,3.0,True,10.0,97.0,2,12.475,41.889,202.23,rome,2.6,1.2,one,any day
27516,126.72,Private room,2.0,False,10.0,80.0,1,12.55656,41.94017,126.95,rome,6.3,2.1,one,any day
27517,122.27,Private room,3.0,False,10.0,93.0,1,12.51,41.901,,rome,0.6,0.7,multi,weekdays only
27518,161.55,Entire home/apt,5.0,True,10.0,98.0,1,12.54028,41.86597,150.33,rome,5.0,0.5,one,any day
27519,265.12,Entire home/apt,4.0,False,9.0,91.0,1,12.47381,41.90135,265.82,rome,2.4,0.9,multi,any day
27520,214.39,Entire home/apt,3.0,False,8.0,87.0,1,12.476,41.907,203.4,rome,2.3,0.6,biz,any day
27521,346.01,Entire home/apt,4.0,False,10.0,93.0,2,12.47299,41.89537,300.42,rome,2.5,1.5,multi,any day
27522,107.08,Private room,2.0,False,9.0,90.0,1,12.52962,41.86976,107.31,rome,4.1,0.1,multi,any day
27523,92.11,Private room,2.0,False,9.0,88.0,1,12.45283,41.90862,104.04,rome,4.2,0.4,biz,any day
27524,90.01,Private room,2.0,False,10.0,91.0,1,12.52339,41.92041,,rome,2.8,0.8,multi,weekdays only
27525,92.35,Private room,2.0,False,8.0,80.0,1,12.50188,41.89869,93.75,rome,0.2,0.3,biz,any day
27526,259.51,Entire home/apt,3.0,False,10.0,80.0,1,12.46881,41.90125,259.98,rome,2.8,1.2,biz,any day
27527,236.13,Entire home/apt,3.0,False,10.0,92.0,1,12.47612,41.88746,,rome,2.6,1.1,one,weekdays only
27528,83.0,Private room,4.0,False,9.0,92.0,1,12.523,41.873000000000005,83.23,rome,3.5,0.2,biz,any day
27529,83.0,Private room,4.0,False,9.0,92.0,1,12.508,41.882,83.23,rome,2.1,0.4,biz,any day
27530,83.0,Private room,4.0,False,9.0,92.0,1,12.508,41.882,76.45,rome,2.1,0.4,biz,any day
27531,76.22,Private room,4.0,False,9.0,92.0,1,12.508,41.882,83.23,rome,2.2,0.4,biz,any day
27532,76.22,Private room,4.0,False,9.0,92.0,1,12.508,41.882,76.45,rome,2.2,0.4,biz,any day
27533,184.46,Entire home/apt,4.0,False,9.0,95.0,1,12.49866,41.89662,,rome,0.6,0.5,one,weekdays only
27534,122.27,Private room,2.0,False,9.0,92.0,1,12.50336,41.89921,,rome,0.2,0.3,multi,weekdays only
27535,92.11,Private room,2.0,False,10.0,93.0,1,12.521,41.934,92.35,rome,4.0,0.1,multi,any day
27536,417.32,Entire home/apt,5.0,False,10.0,96.0,2,12.49109,41.90391,418.25,rome,1.0,0.2,multi,any day
27537,149.86,Entire home/apt,4.0,False,10.0,95.0,2,12.495,41.932,161.78,rome,3.5,1.9,one,any day
27538,96.79,Private room,2.0,False,9.0,82.0,1,12.52151,41.87593,97.02,rome,3.2,0.2,biz,any day
27539,163.65,Private room,2.0,False,10.0,93.0,1,12.50221,41.89863,191.71,rome,0.2,0.4,biz,any day
27540,241.98,Entire home/apt,6.0,False,9.0,93.0,1,12.49754,41.90918,242.68,rome,1.0,0.7,biz,any day
27541,380.38,Entire home/apt,6.0,False,9.0,88.0,3,12.505,41.905,381.32,rome,0.5,0.2,multi,any day
27542,235.2,Entire home/apt,6.0,False,10.0,95.0,1,12.49646,41.90861,242.68,rome,1.0,0.7,biz,any day
27543,207.61,Entire home/apt,6.0,False,9.0,90.0,2,12.445,41.911,208.08,rome,4.9,0.4,biz,any day
27544,176.28,Entire home/apt,4.0,False,10.0,97.0,2,12.45887,41.91362,176.75,rome,3.9,0.5,one,any day
27545,173.01,Entire home/apt,6.0,True,10.0,98.0,3,12.562,41.855,173.47,rome,7.1,0.2,one,any day
27546,958.78,Private room,6.0,False,8.0,90.0,3,12.51565,41.90816,1281.88,rome,1.4,0.3,multi,any day
27547,80.66,Private room,2.0,False,9.0,84.0,1,12.51559,41.90815,80.89,rome,1.4,0.3,multi,any day
27548,78.32,Private room,2.0,False,9.0,83.0,1,12.51694,41.90793,,rome,1.4,0.5,multi,weekdays only
27549,103.8,Private room,2.0,False,9.0,86.0,1,12.51555,41.90619,104.04,rome,1.3,0.4,multi,any day
27550,1380.78,Entire home/apt,2.0,False,9.0,90.0,1,12.51353,41.92346,1384.75,rome,2.7,0.2,one,any day
27551,132.56,Private room,3.0,False,10.0,94.0,1,12.45129,41.895990000000005,133.03,rome,4.3,1.0,one,any day
27552,126.72,Private room,3.0,False,10.0,95.0,1,12.51337,41.89785,126.95,rome,1.0,0.9,biz,any day
27553,207.61,Entire home/apt,5.0,False,9.0,94.0,1,12.49385,41.88768,,rome,1.6,0.4,one,weekdays only
27554,262.78,Entire home/apt,4.0,True,10.0,97.0,1,12.49297,41.90223,298.32,rome,0.8,0.2,one,any day
27555,161.55,Entire home/apt,4.0,False,10.0,100.0,1,12.46885,41.8735,126.95,rome,4.1,1.1,one,any day
27556,80.66,Private room,2.0,False,9.0,87.0,1,12.507,41.876000000000005,80.89,rome,2.8,0.9,one,any day
27557,410.31,Entire home/apt,4.0,True,10.0,98.0,1,12.477,41.894,,rome,2.2,1.3,biz,weekdays only
27558,468.05,Entire home/apt,6.0,True,10.0,99.0,2,12.477,41.894,,rome,2.2,1.3,biz,weekdays only
27559,80.66,Private room,2.0,False,10.0,92.0,1,12.50515,41.89815,80.89,rome,0.4,0.4,biz,any day
27560,468.05,Entire home/apt,4.0,True,10.0,95.0,1,12.477,41.894,,rome,2.2,1.3,biz,weekdays only
27561,244.31,Entire home/apt,5.0,False,10.0,100.0,2,12.497,41.907,288.73,rome,0.8,0.5,one,any day
27562,126.72,Private room,3.0,False,10.0,100.0,1,12.45704,41.87353,150.33,rome,4.8,2.1,multi,any day
27563,144.02,Private room,2.0,False,9.0,83.0,1,12.45633,41.87293,144.48,rome,4.9,2.2,multi,any day
27564,205.04,Private room,2.0,False,10.0,80.0,1,12.49896,41.90521,205.97,rome,0.6,0.4,multi,any day
27565,80.66,Private room,2.0,False,9.0,90.0,1,12.50403,41.89712,90.24,rome,0.4,0.3,biz,any day
27566,126.72,Private room,2.0,True,10.0,96.0,1,12.536,41.908,126.95,rome,2.9,0.6,multi,any day
27567,76.22,Private room,2.0,False,10.0,92.0,1,12.50536,41.89564,76.45,rome,0.6,0.2,biz,any day
27568,209.95,Entire home/apt,4.0,False,9.0,90.0,1,12.49551,41.88891,237.07,rome,1.4,0.4,one,any day
27569,145.19,Entire home/apt,2.0,False,8.0,92.0,2,12.48,41.85995,145.42,rome,4.9,0.5,multi,any day
27570,236.13,Entire home/apt,4.0,False,10.0,99.0,1,12.47627,41.8824,,rome,3.0,0.9,one,weekdays only
27571,195.92,Entire home/apt,2.0,False,10.0,93.0,1,12.453,41.913,196.39,rome,4.3,0.6,one,any day
27572,190.07,Entire home/apt,4.0,True,10.0,95.0,1,12.519,41.89,,rome,1.8,0.4,multi,weekdays only
27573,196.15,Entire home/apt,5.0,False,9.0,91.0,1,12.47134,41.90065,196.39,rome,2.6,1.2,one,any day
27574,166.93,Entire home/apt,6.0,True,10.0,97.0,2,12.443,41.9,,rome,4.9,0.3,one,weekdays only
27575,518.79,Entire home/apt,5.0,False,8.0,50.0,2,12.4707,41.90115,520.19,rome,2.6,1.2,biz,any day
27576,182.36,Entire home/apt,4.0,False,10.0,91.0,1,12.5007,41.88733,240.34,rome,1.5,0.6,biz,any day
27577,159.21,Entire home/apt,2.0,False,10.0,90.0,1,12.437,41.896,159.45,rome,5.4,0.5,one,any day
27578,161.55,Entire home/apt,4.0,False,10.0,91.0,1,12.511,41.885,161.78,rome,1.9,0.1,multi,any day
27579,131.39,Entire home/apt,3.0,False,10.0,93.0,0,12.45649,41.89417,137.7,rome,3.9,1.5,multi,any day
27580,276.58,Private room,4.0,True,10.0,100.0,2,12.44485,41.873940000000005,277.28,rome,5.6,3.0,biz,any day
27581,112.92,Private room,2.0,False,10.0,100.0,1,12.52996,41.86747,136.3,rome,4.4,0.3,biz,any day
27582,265.12,Private room,2.0,True,10.0,80.0,1,12.44545,41.873470000000005,265.82,rome,5.6,3.0,biz,any day
27583,125.55,Private room,3.0,False,10.0,100.0,1,12.463,41.87,144.72,rome,4.7,1.7,one,any day
27584,216.73,Entire home/apt,4.0,True,10.0,98.0,1,12.46,41.905,217.19,rome,3.5,0.5,one,any day
27585,219.76,Private room,3.0,False,10.0,100.0,1,12.47999,41.87123,252.96,rome,3.8,0.5,multi,any day
27586,242.21,Entire home/apt,6.0,True,10.0,99.0,2,12.46558,41.90729,242.68,rome,3.1,0.5,multi,any day
27587,90.01,Private room,2.0,False,9.0,85.0,1,12.52232,41.92159,85.57,rome,2.8,0.6,multi,any day
27588,90.01,Private room,2.0,False,9.0,88.0,1,12.52211,41.92136,78.55,rome,2.8,0.6,multi,any day
27589,156.87,Private room,2.0,False,9.0,87.0,1,12.49644,41.90814,,rome,0.9,0.7,biz,weekdays only
27590,156.87,Private room,2.0,False,10.0,95.0,1,12.49713,41.90759,157.34,rome,0.9,0.6,biz,any day
27591,176.28,Entire home/apt,2.0,False,9.0,88.0,1,12.47174,41.89603,172.3,rome,2.6,1.5,multi,any day
27592,297.38,Entire home/apt,4.0,True,10.0,95.0,1,12.476,41.908,,rome,2.3,0.5,multi,weekdays only
27593,195.92,Entire home/apt,4.0,True,9.0,94.0,1,12.494000000000002,41.897,196.39,rome,0.8,0.2,biz,any day
27594,207.61,Entire home/apt,4.0,False,9.0,95.0,1,12.46886,41.88604,,rome,3.2,1.6,multi,weekdays only
27595,205.04,Entire home/apt,6.0,False,10.0,96.0,2,12.52191,41.883390000000006,205.97,rome,2.5,0.5,biz,any day
27596,256.7,Private room,2.0,False,10.0,100.0,1,12.49149,41.90573,317.26,rome,1.0,0.3,biz,any day
27597,165.99,Entire home/apt,4.0,False,9.0,92.0,1,12.45004,41.89331,166.46,rome,4.4,1.2,multi,any day
27598,152.2,Entire home/apt,3.0,False,10.0,93.0,1,12.46265,41.8703,152.43,rome,4.7,1.7,one,any day
27599,149.86,Private room,3.0,False,10.0,91.0,1,12.46664,41.86532,115.73,rome,4.9,1.4,one,any day
27600,163.65,Entire home/apt,4.0,False,10.0,100.0,1,12.4584,41.90654,164.12,rome,3.7,0.3,multi,any day
27601,190.07,Entire home/apt,4.0,True,10.0,99.0,1,12.45443,41.89959,,rome,4.0,1.0,one,weekdays only
27602,213.22,Entire home/apt,6.0,False,9.0,83.0,2,12.45432,41.91375,206.91,rome,4.2,0.6,one,any day
27603,585.42,Private room,2.0,False,9.0,90.0,1,12.48,41.907,,rome,2.0,0.2,biz,weekdays only
27604,209.95,Entire home/apt,2.0,False,9.0,94.0,1,12.50445,41.92011,210.41,rome,2.1,1.1,multi,any day
27605,207.61,Entire home/apt,6.0,False,10.0,80.0,2,12.54421,41.95178,208.08,rome,6.6,1.5,one,any day
27606,218.83,Entire home/apt,4.0,True,10.0,98.0,1,12.466,41.899,219.76,rome,3.0,1.3,multi,any day
27607,469.22,Entire home/apt,6.0,False,9.0,94.0,2,12.472,41.895,,rome,2.6,1.6,multi,weekdays only
27608,78.55,Private room,2.0,False,10.0,93.0,1,12.451,41.913,78.55,rome,4.5,0.7,biz,any day
27609,216.73,Entire home/apt,5.0,True,10.0,99.0,2,12.45,41.895,234.49,rome,4.4,1.1,multi,any day
27610,196.15,Entire home/apt,6.0,True,10.0,98.0,2,12.40554,41.9087,,rome,8.1,0.8,one,weekdays only
27611,334.32,Entire home/apt,4.0,False,9.0,92.0,1,12.47817,41.90012,335.02,rome,2.0,0.8,multi,any day
27612,225.84,Private room,3.0,False,10.0,100.0,1,12.4999,41.89871,,rome,0.3,0.3,biz,weekdays only
27613,168.56,Entire home/apt,2.0,False,9.0,93.0,1,12.507,41.889,161.78,rome,1.4,0.2,biz,any day
27614,389.5,Private room,2.0,True,10.0,97.0,1,12.48104,41.905640000000005,390.67,rome,1.8,0.2,biz,any day
27615,412.64,Private room,2.0,True,10.0,90.0,1,12.48135,41.90678,413.81,rome,1.9,0.1,biz,any day
27616,481.85,Private room,3.0,True,10.0,100.0,1,12.48272,41.90646,483.25,rome,1.7,0.0,biz,any day
27617,103.8,Private room,2.0,False,10.0,98.0,1,12.50353,41.88445,104.04,rome,1.8,0.5,biz,any day
27618,147.52,Private room,4.0,False,10.0,98.0,1,12.52771,41.91323,147.99,rome,2.5,0.3,biz,any day
27619,202.93,Private room,3.0,False,10.0,90.0,1,12.49948,41.90017,295.75,rome,0.2,0.2,biz,any day
27620,289.43,Entire home/apt,4.0,False,7.0,80.0,1,12.472,41.895,290.37,rome,2.6,1.6,biz,any day
27621,297.62,Entire home/apt,5.0,False,10.0,100.0,1,12.468,41.901,333.15,rome,2.8,1.2,biz,any day
27622,393.0,Entire home/apt,6.0,False,9.0,92.0,2,12.481,41.906000000000006,441.87,rome,1.9,0.2,biz,any day
27623,475.3,Entire home/apt,5.0,False,10.0,100.0,2,12.468,41.892,536.32,rome,3.0,1.9,biz,any day
27624,393.24,Entire home/apt,6.0,False,8.0,81.0,2,12.477,41.893,429.94,rome,2.3,1.2,biz,any day
27625,330.58,Entire home/apt,6.0,False,10.0,90.0,2,12.486,41.904,,rome,1.4,0.2,biz,weekdays only
27626,350.22,Entire home/apt,4.0,False,7.0,80.0,2,12.487,41.904,393.47,rome,1.3,0.2,biz,any day
27627,326.37,Entire home/apt,6.0,False,9.0,84.0,2,12.47,41.897,,rome,2.7,1.5,biz,weekdays only
27628,294.58,Entire home/apt,4.0,False,9.0,87.0,1,12.472,41.89,,rome,2.8,1.5,biz,weekdays only
27629,279.62,Entire home/apt,4.0,False,9.0,88.0,1,12.477,41.889,,rome,2.5,1.1,biz,weekdays only
27630,138.41,Private room,3.0,False,10.0,100.0,0,12.46426,41.90487,,rome,3.2,0.7,biz,weekdays only
27631,239.64,Entire home/apt,2.0,True,10.0,99.0,1,12.468,41.883,240.34,rome,3.5,1.4,one,any day
27632,205.04,Entire home/apt,4.0,False,10.0,94.0,1,12.481,41.904,288.97,rome,1.8,0.3,biz,any day
27633,196.15,Entire home/apt,4.0,True,10.0,98.0,1,12.46078,41.87411,196.39,rome,4.5,1.8,one,any day
27634,160.15,Private room,4.0,False,9.0,89.0,1,12.45554,41.90952,160.62,rome,4.0,0.2,one,any day
27635,173.01,Entire home/apt,5.0,False,10.0,100.0,2,12.55034,41.86364,173.47,rome,5.7,0.2,multi,any day
27636,66.86,Private room,2.0,False,8.0,86.0,1,12.52532,41.88844,78.55,rome,2.4,0.2,one,any day
27637,87.44,Private room,2.0,False,8.0,78.0,1,12.49936,41.90565,87.67,rome,0.6,0.5,biz,any day
27638,161.55,Entire home/apt,4.0,False,9.0,90.0,2,12.52435,41.86957,161.78,rome,3.9,0.4,one,any day
27639,219.06,Entire home/apt,5.0,True,10.0,99.0,1,12.45213,41.914640000000006,219.76,rome,4.4,0.8,multi,any day
27640,228.88,Entire home/apt,4.0,False,9.0,91.0,1,12.4807,41.92438,233.32,rome,3.2,1.3,biz,any day
27641,115.26,Private room,2.0,False,10.0,92.0,1,12.512,41.897,115.73,rome,0.9,0.7,biz,any day
27642,161.55,Entire home/apt,5.0,False,9.0,91.0,1,12.44365,41.86843,,rome,6.1,3.2,multi,weekdays only
27643,161.55,Entire home/apt,4.0,True,10.0,97.0,1,12.50929,41.89179,161.78,rome,1.2,0.3,multi,any day
27644,426.67,Entire home/apt,6.0,True,10.0,100.0,2,12.47257,41.89468,427.61,rome,2.6,1.6,multi,any day
27645,251.09,Entire home/apt,4.0,True,10.0,98.0,2,12.51094,41.88033,228.88,rome,2.4,0.3,biz,any day
27646,214.39,Entire home/apt,6.0,False,10.0,96.0,2,12.41787,41.91483,223.27,rome,7.2,1.0,biz,any day
27647,230.52,Entire home/apt,4.0,False,10.0,100.0,1,12.4666,41.93809,230.99,rome,5.1,2.9,one,any day
27648,276.58,Entire home/apt,6.0,False,8.0,84.0,2,12.48129,41.90618,277.28,rome,1.8,0.1,multi,any day
27649,161.55,Entire home/apt,4.0,True,10.0,95.0,1,12.47797,41.88053,,rome,3.0,0.6,one,weekdays only
27650,219.06,Entire home/apt,6.0,False,10.0,100.0,2,12.51819,41.89775,219.76,rome,1.4,1.2,multi,any day
27651,83.0,Private room,2.0,False,10.0,100.0,1,12.51903,41.89108,,rome,1.8,0.5,multi,weekdays only
27652,403.29,Entire home/apt,4.0,False,10.0,100.0,2,12.48895,41.90848,404.46,rome,1.4,0.5,one,any day
27653,182.12,Private room,2.0,False,10.0,100.0,1,12.52788,41.9117,182.59,rome,2.4,0.2,biz,any day
27654,158.98,Entire home/apt,4.0,False,10.0,100.0,1,12.52359,41.88484,159.45,rome,2.5,0.5,biz,any day
27655,119.94,Entire home/apt,3.0,True,10.0,96.0,1,12.50865,41.89359,,rome,1.0,0.4,biz,weekdays only
27656,292.71,Entire home/apt,4.0,True,10.0,94.0,1,12.4705,41.89698,240.57,rome,2.7,1.5,biz,any day
27657,194.75,Entire home/apt,4.0,True,10.0,98.0,1,12.46916,41.89883,,rome,2.8,1.4,biz,weekdays only
27658,385.99,Entire home/apt,4.0,False,10.0,95.0,2,12.477,41.907,387.16,rome,2.2,0.5,biz,any day
27659,136.07,Entire home/apt,2.0,False,10.0,100.0,1,12.42077,41.91071,136.3,rome,6.8,0.7,biz,any day
27660,168.56,Entire home/apt,4.0,True,10.0,100.0,2,12.52472,41.87843,,rome,3.1,0.4,multi,weekdays only
27661,184.46,Private room,2.0,True,9.0,93.0,1,12.46763,41.86481,184.93,rome,4.9,1.3,multi,any day
27662,290.37,Entire home/apt,5.0,False,8.0,20.0,1,12.47091,41.8988,291.31,rome,2.6,1.3,multi,any day
27663,274.47,Entire home/apt,4.0,False,10.0,90.0,1,12.47029,41.89875,,rome,2.7,1.4,multi,weekdays only
27664,202.93,Entire home/apt,4.0,True,10.0,96.0,2,12.44276,41.87407,203.4,rome,5.8,2.9,multi,any day
27665,126.72,Private room,2.0,True,10.0,100.0,1,12.515999999999998,41.87,126.95,rome,3.6,0.8,one,any day
27666,200.59,Entire home/apt,2.0,False,9.0,95.0,1,12.51435,41.91133,198.72,rome,1.5,0.4,biz,any day
27667,184.46,Entire home/apt,3.0,False,10.0,95.0,1,12.487,41.905,,rome,1.3,0.2,multi,weekdays only
27668,241.98,Entire home/apt,3.0,False,10.0,90.0,1,12.47316,41.90159,277.28,rome,2.4,1.0,biz,any day
27669,126.72,Private room,3.0,False,10.0,91.0,1,12.50081,41.90658,,rome,0.6,0.4,multi,weekdays only
27670,207.61,Entire home/apt,6.0,False,10.0,100.0,3,12.55946,41.85372,265.82,rome,7.1,0.4,one,any day
27671,245.48,Entire home/apt,6.0,False,9.0,83.0,2,12.515999999999998,41.871,246.18,rome,3.5,0.7,one,any day
27672,161.55,Entire home/apt,4.0,False,10.0,96.0,1,12.46815,41.89178,161.78,rome,3.0,1.9,multi,any day
27673,145.19,Entire home/apt,4.0,True,10.0,93.0,2,12.45933,41.90489,166.46,rome,3.6,0.5,multi,any day
27674,224.91,Entire home/apt,2.0,False,10.0,93.0,1,12.51406,41.91133,225.38,rome,1.5,0.3,biz,any day
27675,179.79,Private room,2.0,False,9.0,76.0,1,12.50108,41.9072,249.69,rome,0.7,0.4,biz,any day
27676,195.92,Entire home/apt,4.0,False,9.0,91.0,1,12.46806,41.90818,211.58,rome,3.0,0.4,multi,any day
27677,179.79,Private room,2.0,False,9.0,87.0,1,12.50042,41.90741,249.69,rome,0.7,0.4,biz,any day
27678,236.13,Entire home/apt,2.0,True,10.0,100.0,1,12.47204,41.89372,,rome,2.6,1.7,multi,weekdays only
27679,364.25,Private room,5.0,False,9.0,76.0,2,12.50032,41.9077,503.82,rome,0.8,0.5,biz,any day
27680,122.27,Private room,2.0,True,10.0,97.0,1,12.52344,41.88251,122.51,rome,2.7,0.6,one,any day
27681,184.46,Entire home/apt,4.0,False,9.0,86.0,1,12.46144,41.90379,184.93,rome,3.4,0.7,biz,any day
27682,138.17,Entire home/apt,4.0,False,10.0,92.0,1,12.47647,41.93361,138.64,rome,4.2,2.3,biz,any day
27683,103.8,Private room,2.0,True,10.0,98.0,1,12.52704,41.91434,104.04,rome,2.5,0.4,multi,any day
27684,327.31,Entire home/apt,4.0,True,10.0,99.0,2,12.44166,41.89068,342.04,rome,5.2,1.2,multi,any day
27685,234.03,Entire home/apt,4.0,False,10.0,83.0,1,12.47038,41.88915,234.49,rome,2.9,1.6,biz,any day
27686,193.58,Entire home/apt,4.0,False,10.0,100.0,2,12.52013,41.8708,211.35,rome,3.7,0.5,one,any day
27687,230.52,Entire home/apt,3.0,False,10.0,100.0,1,12.47897,41.85866,208.08,rome,5.1,0.3,multi,any day
27688,126.72,Private room,2.0,False,9.0,89.0,1,12.4507,41.86995,126.95,rome,5.5,2.7,multi,any day
27689,326.37,Entire home/apt,4.0,False,10.0,100.0,1,12.49603,41.90608,327.31,rome,0.8,0.4,one,any day
27690,357.23,Entire home/apt,6.0,True,9.0,95.0,2,12.47058,41.89824,404.46,rome,2.6,1.4,multi,any day
27691,96.79,Private room,2.0,False,9.0,83.0,1,12.52019,41.87548,97.02,rome,3.2,0.3,biz,any day
27692,158.98,Entire home/apt,4.0,False,9.0,87.0,2,12.528,41.872,159.21,rome,3.9,0.2,one,any day
27693,261.61,Entire home/apt,4.0,False,10.0,95.0,1,12.46799,41.89624,292.47,rome,2.9,1.7,biz,any day
27694,310.01,Entire home/apt,4.0,True,10.0,99.0,1,12.5175,41.85253,,rome,5.5,2.1,multi,weekdays only
27695,129.29,Entire home/apt,2.0,False,5.0,80.0,1,12.44913,41.87215,129.52,rome,5.4,2.8,multi,any day
27696,161.55,Private room,3.0,False,9.0,91.0,1,12.51868,41.89852,171.14,rome,1.4,1.3,multi,any day
27697,147.52,Entire home/apt,4.0,False,9.0,87.0,2,12.48093,41.85959,147.99,rome,4.9,0.4,multi,any day
27698,138.41,Private room,2.0,False,10.0,100.0,1,12.44434,41.86916,138.64,rome,6.0,3.2,multi,any day
27699,322.63,Entire home/apt,4.0,False,10.0,95.0,2,12.46724,41.89819,323.57,rome,2.9,1.5,one,any day
27700,161.55,Private room,3.0,False,9.0,87.0,1,12.52,41.899,171.14,rome,1.5,1.3,multi,any day
27701,90.95,Private room,3.0,False,10.0,99.0,1,12.508,41.876000000000005,91.18,rome,2.8,0.8,multi,any day
27702,299.96,Entire home/apt,4.0,True,10.0,96.0,2,12.475,41.895,346.71,rome,2.4,1.4,biz,any day
27703,285.46,Entire home/apt,4.0,False,9.0,89.0,2,12.50142,41.90498,353.03,rome,0.5,0.4,biz,any day
27704,126.72,Private room,2.0,False,9.0,97.0,1,12.48962,41.87375,126.95,rome,3.2,0.6,one,any day
27705,126.72,Private room,2.0,True,10.0,95.0,1,12.49342,41.90105,157.11,rome,0.7,0.2,multi,any day
27706,161.55,Private room,3.0,True,10.0,100.0,1,12.49524,41.90054,184.93,rome,0.6,0.2,multi,any day
27707,149.86,Private room,2.0,True,10.0,100.0,1,12.49327,41.90111,173.47,rome,0.7,0.2,multi,any day
27708,161.32,Entire home/apt,2.0,False,10.0,97.0,1,12.515,41.899,162.02,rome,1.1,1.0,biz,any day
27709,164.82,Entire home/apt,4.0,False,9.0,94.0,1,12.46252,41.94114,165.29,rome,5.6,3.3,one,any day
27710,156.87,Entire home/apt,2.0,True,10.0,100.0,1,12.52209,41.87574,153.6,rome,3.2,0.1,multi,any day
27711,317.96,Entire home/apt,4.0,False,10.0,91.0,2,12.47782,41.89361,,rome,2.2,1.2,multi,weekdays only
27712,230.52,Entire home/apt,4.0,True,10.0,100.0,2,12.44653,41.87203,231.22,rome,5.6,3.0,biz,any day
27713,140.51,Private room,2.0,True,10.0,96.0,1,12.44259,41.87434,141.21,rome,5.8,2.9,multi,any day
27714,149.86,Entire home/apt,4.0,True,10.0,97.0,2,12.53785,41.85937,,rome,5.5,0.8,multi,weekdays only
27715,93.52,Private room,2.0,False,9.0,85.0,1,12.452,41.914,93.75,rome,4.4,0.7,biz,any day
27716,152.2,Private room,3.0,False,10.0,93.0,1,12.499,41.905,,rome,0.5,0.4,biz,weekdays only
27717,184.46,Entire home/apt,4.0,True,10.0,98.0,2,12.42578,41.90381,184.93,rome,6.4,0.2,one,any day
27718,230.52,Entire home/apt,6.0,False,9.0,83.0,2,12.45989,41.90325,,rome,3.5,0.7,multi,weekdays only
27719,242.21,Entire home/apt,5.0,True,10.0,100.0,2,12.49172,41.89919,,rome,0.9,0.5,biz,weekdays only
27720,195.92,Entire home/apt,3.0,True,9.0,99.0,1,12.487,41.88399999999999,196.39,rome,2.3,0.1,one,any day
27721,256.94,Entire home/apt,4.0,True,10.0,99.0,1,12.46,41.904,,rome,3.5,0.6,multi,weekdays only
27722,149.86,Entire home/apt,2.0,False,9.0,100.0,1,12.43101,41.90213,150.33,rome,5.9,0.4,one,any day
27723,149.86,Entire home/apt,2.0,True,10.0,98.0,1,12.531,41.88773,150.33,rome,2.8,0.2,one,any day
27724,149.86,Entire home/apt,4.0,True,10.0,95.0,2,12.5369,41.85886,155.94,rome,5.5,0.8,multi,any day
27725,92.11,Private room,4.0,False,7.0,82.0,1,12.46736,41.92601,92.35,rome,4.0,1.6,biz,any day
27726,174.18,Entire home/apt,3.0,False,10.0,100.0,1,12.45,41.871,174.41,rome,5.5,2.7,biz,any day
27727,253.66,Entire home/apt,5.0,False,10.0,97.0,2,12.45638,41.91522,254.13,rome,4.1,0.7,multi,any day
27728,317.96,Entire home/apt,4.0,True,10.0,94.0,2,12.47081,41.89849,344.61,rome,2.6,1.3,biz,any day
27729,184.46,Private room,3.0,False,9.0,93.0,1,12.46251,41.92813,184.93,rome,4.5,1.9,multi,any day
27730,262.78,Entire home/apt,4.0,True,10.0,100.0,2,12.454,41.912,263.48,rome,4.2,0.4,one,any day
27731,132.56,Private room,2.0,False,10.0,100.0,1,12.45754,41.88099,133.03,rome,4.3,2.1,multi,any day
27732,147.52,Entire home/apt,2.0,False,10.0,90.0,1,12.49596,41.90223,,rome,0.5,0.0,one,weekdays only
27733,126.72,Entire home/apt,3.0,False,9.0,86.0,1,12.45218,41.89614,,rome,4.2,1.1,one,weekdays only
27734,173.01,Entire home/apt,4.0,True,10.0,98.0,1,12.522,41.915,173.47,rome,2.3,0.2,multi,any day
27735,121.1,Private room,2.0,True,9.0,98.0,1,12.47896,41.87064,128.35,rome,3.9,0.6,multi,any day
27736,220.93,Entire home/apt,4.0,False,8.0,83.0,1,12.476,41.89,,rome,2.5,1.2,biz,weekdays only
27737,195.92,Entire home/apt,2.0,True,10.0,100.0,1,12.44698,41.90299,,rome,4.6,0.4,multi,weekdays only
27738,181.42,Private room,2.0,True,10.0,99.0,1,12.49474,41.88975,,rome,1.4,0.3,biz,weekdays only
27739,170.67,Entire home/apt,3.0,True,10.0,95.0,1,12.45118,41.89703,184.7,rome,4.3,1.0,one,any day
